Order_ID,Order_Date,Product,Region,Customer_ID,Units_Sold,Unit_Price,Revenue,Cost,Profit
964,2024-08-21,Laptop,South,1302,7,30004,210028,141455.5232983522,68572.4767016478
965,2024-08-22,Camera,North,1970,8,7482,59856,44879.04309126268,14976.95690873732
966,2024-08-23,Mobile,South,1824,8,39604,316832,234851.6152854922,81980.38471450782
967,2024-08-24,Camera,Central,1117,4,18562,74248,56423.0565594367,17824.9434405633
968,2024-08-25,Headphones,North,1812,1,17499,17499,9062.473072861856,8436.526927138144
969,2024-08-26,Laptop,East,1160,7,10441,73087,51717.46963100474,21369.53036899526
970,2024-08-27,Laptop,South,1400,1,23970,23970,12991.6492260062,10978.3507739938
971,2024-08-28,Smartwatch,West,1197,4,45648,182592,114073.5431914853,68518.45680851467
972,2024-08-29,Headphones,West,1259,8,21633,173064,115014.2716389074,58049.72836109261
973,2024-08-30,Laptop,Central,1659,2,44935,89870,55793.25924825931,34076.74075174069
974,2024-08-31,Headphones,West,1751,6,5029,30174,19790.62881170398,10383.37118829602
975,2024-09-01,Mobile,South,1046,6,18019,108114,86378.53360483616,21735.46639516384
976,2024-09-02,Tablet,South,1986,9,12692,114228,61747.68099323759,52480.31900676241
977,2024-09-03,Laptop,West,1398,5,9066,45330,31850.52676053005,13479.47323946995
978,2024-09-04,Smartwatch,South,1709,4,7726,30904,19123.40415955432,11780.59584044568
979,2024-09-05,Mobile,Central,1558,5,38430,192150,103742.349858013,88407.65014198703
980,2024-09-06,Headphones,North,1077,5,49858,249290,136516.4463224745,112773.5536775255
981,2024-09-07,Camera,Central,1123,8,21759,174072,136608.5604451161,37463.43955488389
982,2024-09-08,Mobile,Central,1074,8,34587,276696,211362.6647202473,65333.33527975267
983,2024-09-09,Laptop,South,1870,2,1641,3282,2534.07351422463,747.9264857753697
984,2024-09-10,Headphones,North,1136,7,5127,35889,28620.03593750073,7268.964062499272
985,2024-09-11,Tablet,South,1601,8,47769,382152,214958.4428767606,167193.5571232394
986,2024-09-12,Mobile,East,1399,6,3190,19140,11610.93267514444,7529.067324855558
987,2024-09-13,Laptop,South,1836,5,40591,202955,142223.9044655204,60731.09553447959
988,2024-09-14,Smartwatch,South,1504,9,3755,33795,21802.53205037717,11992.46794962283
989,2024-09-15,Camera,South,1499,3,5713,17139,10720.73346377138,6418.266536228622
990,2024-09-16,Headphones,North,1572,4,37376,149504,90800.26390620055,58703.73609379945
991,2024-09-17,Mobile,South,1137,9,19904,179136,121478.2461851467,57657.75381485331
992,2024-09-18,Mobile,North,1049,6,25880,155280,104453.4442797696,50826.55572023042
993,2024-09-19,Tablet,West,1770,8,26020,208160,114162.7188216437,93997.28117835634
994,2024-09-20,Tablet,East,1972,7,19673,137711,88344.62942935052,49366.37057064948
995,2024-09-21,Smartwatch,North,1618,2,24489,48978,32621.38219656181,16356.61780343819
996,2024-09-22,Camera,West,1624,3,43070,129210,86711.0326060449,42498.9673939551
997,2024-09-23,Smartwatch,North,1861,1,25019,25019,14086.50155784224,10932.49844215776
998,2024-09-24,Laptop,North,1253,9,22939,206451,149198.3013605631,57252.69863943695
999,2024-09-25,Laptop,East,1629,7,11913,83391,42325.91331486715,41065.08668513285
1000,2024-09-26,Smartwatch,Central,1709,1,15495,15495,9396.935880492392,6098.064119507608
